index,bigcategory,smallcategory,size,XXS以下,20cm以下,,,,,,,,,,,,,,
スポーツ・レジャー,テニス,記念グッズ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,テニス,応援グッズ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,テニス,その他,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ボード,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,バインディング,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ブーツ(男性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ブーツ(女性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ブーツ(子ども用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ウエア/装備(男性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ウエア/装備(女性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,ウエア/装備(子ども用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,アクセサリー,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,バッグ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スノーボード,その他,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,板,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ブーツ(男性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ブーツ(女性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ブーツ(子ども用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ビンディング,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ウエア(男性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ウエア(女性用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ウエア(子ども用),,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,ストック,,,,,,,,,,,,,,,,,
スポーツ・レジャー,スキー,その他,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,ダンス/バレエ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,サーフィン,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,バスケットボール,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,バドミントン,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,バレーボール,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,スケートボード,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,陸上競技,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,ラグビー,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,アメリカンフットボール,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,ボクシング,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,ボウリング,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他スポーツ,その他,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,テント/タープ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,ライト/ランタン,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,寝袋/寝具,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,テーブル/チェア,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,ストーブ/コンロ,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,調理器具,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,食器,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,登山用品,,,,,,,,,,,,,,,,,
スポーツ・レジャー,アウトドア,その他,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他,旅行用品,,,,,,,,,,,,,,,,,
スポーツ・レジャー,その他,その他,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),ピアス,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),イヤリング,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),ネックレス,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),ブレスレット,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),リング,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),チャーム,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),ヘアゴム,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),アンクレット,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー(女性用),その他,,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,バッグ(女性用),,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,バッグ(男性用),,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,財布(女性用),,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,財布(男性用),,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,ファッション雑貨,,,,,,,,,,,,,,,,,
ハンドメイド,ファッション/小物,その他,,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー/時計,アクセサリー(男性用),,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー/時計,時計(女性用),,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー/時計,時計(男性用),,,,,,,,,,,,,,,,,
ハンドメイド,アクセサリー/時計,その他,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,キッチン用品,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,家具,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,文房具,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,アート/写真,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,アロマ/キャンドル,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,フラワー/ガーデン,,,,,,,,,,,,,,,,,
ハンドメイド,日用品/インテリア,その他,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,クラフト/布製品,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,おもちゃ/人形,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,その他,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,ファッション雑貨,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,スタイ/よだれかけ,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,外出用品,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,ネームタグ,,,,,,,,,,,,,,,,,
ハンドメイド,趣味/おもちゃ,その他,,,,,,,,,,,,,,,,,
ハンドメイド,素材/材料,各種パーツ,,,,,,,,,,,,,,,,,
ハンドメイド,素材/材料,生地/糸,,,,,,,,,,,,,,,,,
ハンドメイド,素材/材料,型紙/パターン,,,,,,,,,,,,,,,,,
ハンドメイド,素材/材料,その他,,,,,,,,,,,,,,,,,
ハンドメイド,二次創作物,Ingress,,,,,,,,,,,,,,,,,
ハンドメイド,二次創作物,クリエイターズ宇宙兄弟,,,,,,,,,,,,,,,,,
チケット,音楽,男性アイドル,,,,,,,,,,,,,,,,,
チケット,音楽,女性アイドル,,,,,,,,,,,,,,,,,
チケット,音楽,韓流,,,,,,,,,,,,,,,,,
チケット,音楽,国内アーティスト,,,,,,,,,,,,,,,,,
チケット,音楽,海外アーティスト,,,,,,,,,,,,,,,,,
チケット,音楽,音楽フェス,,,,,,,,,,,,,,,,,
チケット,音楽,声優/アニメ,,,,,,,,,,,,,,,,,
チケット,音楽,その他,,,,,,,,,,,,,,,,,
チケット,スポーツ,サッカー,,,,,,,,,,,,,,,,,
チケット,スポーツ,野球,,,,,,,,,,,,,,,,,
チケット,スポーツ,テニス,,,,,,,,,,,,,,,,,
チケット,スポーツ,格闘技/プロレス,,,,,,,,,,,,,,,,,
チケット,スポーツ,相撲/武道,,,,,,,,,,,,,,,,,
チケット,スポーツ,ゴルフ,,,,,,,,,,,,,,,,,
チケット,スポーツ,バレーボール,,,,,,,,,,,,,,,,,
チケット,スポーツ,バスケットボール,,,,,,,,,,,,,,,,,
チケット,スポーツ,モータースポーツ,,,,,,,,,,,,,,,,,
チケット,スポーツ,ウィンタースポーツ,,,,,,,,,,,,,,,,,
チケット,スポーツ,その他,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,ミュージカル,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,演劇,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,伝統芸能,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,落語,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,お笑い,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,オペラ,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,サーカス,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,バレエ,,,,,,,,,,,,,,,,,
チケット,演劇/芸能,その他,,,,,,,,,,,,,,,,,
チケット,イベント,声優/アニメ,,,,,,,,,,,,,,,,,
チケット,イベント,キッズ/ファミリー,,,,,,,,,,,,,,,,,
チケット,イベント,トークショー/講演会,,,,,,,,,,,,,,,,,
チケット,イベント,その他,,,,,,,,,,,,,,,,,
チケット,映画,邦画,,,,,,,,,,,,,,,,,
チケット,映画,洋画,,,,,,,,,,,,,,,,,
チケット,映画,その他,,,,,,,,,,,,,,,,,
チケット,施設利用券,遊園地/テーマパーク,,,,,,,,,,,,,,,,,
チケット,施設利用券,美術館/博物館,,,,,,,,,,,,,,,,,
チケット,施設利用券,スキー場,,,,,,,,,,,,,,,,,
チケット,施設利用券,ゴルフ場,,,,,,,,,,,,,,,,,
チケット,施設利用券,フィットネスクラブ,,,,,,,,,,,,,,,,,
チケット,施設利用券,プール,,,,,,,,,,,,,,,,,
チケット,施設利用券,ボウリング場,,,,,,,,,,,,,,,,,
チケット,施設利用券,水族館,,,,,,,,,,,,,,,,,
チケット,施設利用券,動物園,,,,,,,,,,,,,,,,,
チケット,施設利用券,その他,,,,,,,,,,,,,,,,,
チケット,優待券/割引券,ショッピング,,,,,,,,,,,,,,,,,
チケット,優待券/割引券,レストラン/食事券,,,,,,,,,,,,,,,,,
チケット,優待券/割引券,フード/ドリンク券,,,,,,,,,,,,,,,,,
チケット,優待券/割引券,宿泊券,,,,,,,,,,,,,,,,,
チケット,優待券/割引券,その他,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車本体,国内自動車本体,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車本体,外国自動車本体,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車タイヤ/ホイール,タイヤ/ホイールセット,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車タイヤ/ホイール,タイヤ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車タイヤ/ホイール,ホイール,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車タイヤ/ホイール,その他,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,サスペンション,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,ブレーキ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,外装、エアロパーツ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,ライト,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,内装品、シート,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,ステアリング,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,マフラー・排気系,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,エンジン、過給器、冷却装置,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,クラッチ、ミッション、駆動系,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,電装品,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,補強パーツ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,汎用パーツ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,外国自動車用パーツ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車パーツ,その他,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,車内アクセサリー,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,カーナビ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,カーオーディオ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,車外アクセサリー,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,メンテナンス用品,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,チャイルドシート,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,ドライブレコーダー,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,レーダー探知機,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,カタログ/マニュアル,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,セキュリティ,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,ETC,,,,,,,,,,,,,,,,,
自動車・オートバイ,自動車アクセサリー,その他,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,タイヤ,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,マフラー,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,エンジン、冷却装置,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,カウル、フェンダー、外装,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,サスペンション,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,ホイール,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,シート,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,ブレーキ,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,タンク,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,ライト、ウィンカー,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,チェーン、スプロケット、駆動系,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,メーター,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,電装系,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,ミラー,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,外国オートバイ用パーツ,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイパーツ,その他,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,ヘルメット/シールド,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,バイクウエア/装備,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,アクセサリー,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,メンテナンス,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,カタログ/マニュアル,,,,,,,,,,,,,,,,,
自動車・オートバイ,オートバイアクセサリー,その他,,,,,,,,,,,,,,,,,
その他,まとめ売り,まとめ売り,,,,,,,,,,,,,,,,,
その他,ペット用品,ペット用品,,,,,,,,,,,,,,,,,
その他,ペット用品,ペットフード,,,,,,,,,,,,,,,,,
その他,ペット用品,犬用品,,,,,,,,,,,,,,,,,
その他,ペット用品,猫用品,,,,,,,,,,,,,,,,,
その他,ペット用品,魚用品/水草,,,,,,,,,,,,,,,,,
その他,ペット用品,小動物用品,,,,,,,,,,,,,,,,,
その他,ペット用品,爬虫類/両生類用品,,,,,,,,,,,,,,,,,
その他,ペット用品,かご/おり,,,,,,,,,,,,,,,,,
その他,ペット用品,鳥用品,,,,,,,,,,,,,,,,,
その他,ペット用品,虫類用品,,,,,,,,,,,,,,,,,
その他,ペット用品,その他,,,,,,,,,,,,,,,,,
その他,食品,食品,,,,,,,,,,,,,,,,,
その他,食品,菓子,,,,,,,,,,,,,,,,,
その他,食品,米,,,,,,,,,,,,,,,,,
その他,食品,野菜,,,,,,,,,,,,,,,,,
その他,食品,果物,,,,,,,,,,,,,,,,,
その他,食品,調味料,,,,,,,,,,,,,,,,,
その他,食品,魚介類(加工食品),,,,,,,,,,,,,,,,,
その他,食品,肉類(加工食品),,,,,,,,,,,,,,,,,
その他,食品,その他 加工食品,,,,,,,,,,,,,,,,,
その他,食品,その他,,,,,,,,,,,,,,,,,
その他,飲料/酒,飲料/酒,,,,,,,,,,,,,,,,,
その他,飲料/酒,コーヒー,,,,,,,,,,,,,,,,,
その他,飲料/酒,ソフトドリンク,,,,,,,,,,,,,,,,,
その他,飲料/酒,ミネラルウォーター,,,,,,,,,,,,,,,,,
その他,飲料/酒,茶,,,,,,,,,,,,,,,,,
その他,飲料/酒,ウイスキー,,,,,,,,,,,,,,,,,
その他,飲料/酒,ワイン,,,,,,,,,,,,,,,,,
その他,飲料/酒,ブランデー,,,,,,,,,,,,,,,,,
その他,飲料/酒,焼酎,,,,,,,,,,,,,,,,,
その他,飲料/酒,日本酒,,,,,,,,,,,,,,,,,
その他,飲料/酒,ビール、発泡酒,,,,,,,,,,,,,,,,,
その他,飲料/酒,その他,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,日用品/生活雑貨/旅行,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,タオル/バス用品,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,日用品/生活雑貨,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,洗剤/柔軟剤,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,旅行用品,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,防災関連グッズ,,,,,,,,,,,,,,,,,
その他,日用品/生活雑貨/旅行,その他,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,アンティーク/コレクション,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,雑貨,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,工芸品,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,家具,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,印刷物,,,,,,,,,,,,,,,,,
その他,アンティーク/コレクション,その他,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,文房具/事務用品,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,筆記具,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,ノート/メモ帳,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,テープ/マスキングテープ,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,カレンダー/スケジュール,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,アルバム/スクラップ,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,ファイル/バインダー,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,はさみ/カッター,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,カードホルダー/名刺管理,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,のり/ホッチキス,,,,,,,,,,,,,,,,,
その他,文房具/事務用品,その他,,,,,,,,,,,,,,,,,
